Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Nutrients\N_Ssid_Plate23.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-10-27 17:51:16 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
F10,Fe_T1_R1_Ss_S3-12,Ssid,UNKNOWN,FAM,NFQ-MGB,25.3309059143,25.2769069672,0.0763660446,,,,0,0.02,1,3,23,,N,N,N
F11,Fe_T1_R1_Ss_S3-12,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
F12,Fe_T1_R1_Ss_S3-12,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
G1,NPF_T1_R2_Ss_S4-13,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,N,Y
G2,NPF_T1_R2_Ss_S4-13,B,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
G3,NPF_T1_R2_Ss_S4-13,Ssid,UNKNOWN,FAM,NFQ-MGB,20.2666378021,20.3546199799,0.12442559,,,,0,0.02,1,3,18,,N,N,N
G4,NPF_T1_R2_Ss_S4-13,Ssid,UNKNOWN,FAM,NFQ-MGB,20.4426021576,20.3546199799,0.12442559,,,,0,0.02,1,3,18,,N,N,N
G5,NPF_T1_R2_Ss_S4-13,C,UNKNOWN,VIC,NFQ-MGB,25.3114929199,25.4018287659,0.1277528256,,,,0,0.02,1,3,24,,N,N,N
G5,NPF_T1_R2_Ss_S4-13,D,UNKNOWN,FAM,NFQ-MGB,25.4632472992,25.6371631622,0.2459541708,,,,0,0.02,1,3,23,,N,N,N
G6,NPF_T1_R2_Ss_S4-13,C,UNKNOWN,VIC,NFQ-MGB,25.4921627045,25.4018287659,0.1277528256,,,,0,0.02,1,3,24,,N,N,N
G6,NPF_T1_R2_Ss_S4-13,D,UNKNOWN,FAM,NFQ-MGB,25.8110790253,25.6371631622,0.2459541708,,,,0,0.02,1,3,24,,N,N,N
