Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Nutrients\N_Ssid_Pate46.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-11-24 17:32:53 PM EST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
H2,Fe_T2_R2_Ss_S1-16,C,UNKNOWN,VIC,NFQ-MGB,29.6373176575,29.5942878723,0.0608533062,,,,0,0.02,1,3,28,,N,N,N
H2,Fe_T2_R2_Ss_S1-16,D,UNKNOWN,FAM,NFQ-MGB,28.3278427124,28.3147163391,0.0185621455,,,,0,0.02,1,3,26,,N,N,N
H3,Fe_T2_R2_Ss_S2-4,C,UNKNOWN,VIC,NFQ-MGB,34.9485816956,34.9485816956,,,,,0,0.02,1,3,34,,N,N,N
H3,Fe_T2_R2_Ss_S2-4,D,UNKNOWN,FAM,NFQ-MGB,25.4665679932,25.6555252075,0.2672258615,,,,0,0.02,1,3,24,,N,N,N
H4,Fe_T2_R2_Ss_S2-31,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
H4,Fe_T2_R2_Ss_S2-31,D,UNKNOWN,FAM,NFQ-MGB,25.8202056885,25.8487472534,0.0403638668,,,,0,0.02,1,3,24,,N,Y,Y
H5,Fe_T2_R2_Ss_S3-7,C,UNKNOWN,VIC,NFQ-MGB,26.9658718109,26.9230651855,0.0605363622,,,,0,0.02,1,3,25,,N,N,N
H5,Fe_T2_R2_Ss_S3-7,D,UNKNOWN,FAM,NFQ-MGB,28.416639328,28.3905925751,0.0368356705,,,,0,0.02,1,3,26,,N,N,N
H6,Fe_T2_R2_Ss_S3-11,C,UNKNOWN,VIC,NFQ-MGB,28.1674499512,28.0724868774,0.1342994124,,,,0,0.02,1,3,26,,N,N,N
H6,Fe_T2_R2_Ss_S3-11,D,UNKNOWN,FAM,NFQ-MGB,27.6152591705,27.635925293,0.0292263106,,,,0,0.02,1,3,26,,N,N,N
H7,Fe_T2_R2_Ss_S4-26,C,UNKNOWN,VIC,NFQ-MGB,27.7156352997,27.5738716125,0.2004854828,,,,0,0.02,1,3,26,,N,N,N
H7,Fe_T2_R2_Ss_S4-26,D,UNKNOWN,FAM,NFQ-MGB,27.5964736938,27.3561592102,0.3398559988,,,,0,0.02,1,3,25,,N,N,N
H8,Fe_T2_R2_Ss_S4-28,C,UNKNOWN,VIC,NFQ-MGB,34.13022995,35.0576820374,1.3116153479,,,,0,0.02,1,3,33,,Y,N,N
H8,Fe_T2_R2_Ss_S4-28,D,UNKNOWN,FAM,NFQ-MGB,26.2430305481,26.1986122131,0.0628170148,,,,0,0.02,1,3,24,,Y,N,N
H9,Fe_T2_R2_Ss_S5-13,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.02,1,3,39,,N,Y,Y
H9,Fe_T2_R2_Ss_S5-13,D,UNKNOWN,FAM,NFQ-MGB,25.8493232727,25.7733287811,0.1074724421,,,,0,0.02,1,3,24,,N,Y,Y
H10,Fe_T2_R2_Ss_S5-23,C,UNKNOWN,VIC,NFQ-MGB,29.4595909119,29.2361297607,0.3160231411,,,,0,0.02,1,3,28,,N,N,N
H10,Fe_T2_R2_Ss_S5-23,D,UNKNOWN,FAM,NFQ-MGB,26.9165973663,26.9440479279,0.0388209559,,,,0,0.02,1,3,25,,N,N,N
