Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Nutrients\N_SS_Plate30.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2015-11-04 15:25:46 PM EST,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,C_,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
D12,NPF_T3_R1_Ss_S6-13,D,UNKNOWN,FAM,NFQ-MGB,25.7615337372,25.6446266174,0.1653302908,,,,0,0.02,1,3,24,,Y,N,N
E1,NPF_T3_R2_Ss_S1-2,Ssid,UNKNOWN,FAM,NFQ-MGB,20.8858184814,21.0336990356,0.2091333419,,,,0,0.02,1,3,19,,N,N,N
E2,NPF_T3_R2_Ss_S1-28,Ssid,UNKNOWN,FAM,NFQ-MGB,19.8505897522,20.0793457031,0.3235084116,,,,0,0.02,1,3,18,,N,N,N
E3,NPF_T3_R2_Ss_S2-14,Ssid,UNKNOWN,FAM,NFQ-MGB,22.5181350708,22.57970047,0.0870679691,,,,0,0.02,1,3,20,,N,N,N
E4,NPF_T3_R2_Ss_S2-23,Ssid,UNKNOWN,FAM,NFQ-MGB,21.9121379852,21.8673667908,0.0633146837,,,,0,0.02,1,3,20,,N,N,N
E5,NPF_T3_R2_Ss_S3-13,Ssid,UNKNOWN,FAM,NFQ-MGB,35.647983551,35.647983551,,,,,0,0.02,1,3,33,,N,N,N
E6,NPF_T3_R2_Ss_S3-16,Ssid,UNKNOWN,FAM,NFQ-MGB,22.4820728302,22.3443775177,0.1947305799,,,,0,0.02,1,3,20,,N,N,N
E7,NPF_T3_R2_Ss_S4-13,Ssid,UNKNOWN,FAM,NFQ-MGB,21.4021492004,21.4173355103,0.0214753374,,,,0,0.02,1,3,19,,N,N,N
E8,NPF_T3_R2_Ss_S4-18,Ssid,UNKNOWN,FAM,NFQ-MGB,20.866350174,21.1054840088,0.3381863236,,,,0,0.02,1,3,19,,N,N,N
E9,NPF_T3_R2_Ss_S5-19,Ssid,UNKNOWN,FAM,NFQ-MGB,21.1171569824,21.205909729,0.1255166829,,,,0,0.02,1,3,19,,N,N,N
